customer_id,tenure_months,monthly_charges,contract_type,support_tickets_last_90d,payment_method,on_promo,churned
CUST_03083,15.9,41.22,one-year,2,direct_debit,0,0
CUST_03084,21.7,86.65,month-to-month,1,paypal,1,0
CUST_03085,20.5,78.58,month-to-month,3,credit_card,1,1
CUST_03086,9.4,47.9,month-to-month,1,credit_card,0,0
CUST_03087,0.3,69.96,two-year,5,direct_debit,0,1
CUST_03088,15.7,70.75,month-to-month,2,direct_debit,0,0
CUST_03089,5.3,72.85,two-year,2,credit_card,1,0
CUST_03090,10.8,26.11,one-year,4,paypal,0,0
CUST_03091,56.9,80.13,one-year,1,direct_debit,1,0
CUST_03092,9.2,48.61,month-to-month,0,credit_card,0,1
CUST_03093,33.0,52.84,one-year,2,credit_card,1,1
CUST_03094,3.8,112.76,month-to-month,1,direct_debit,0,1
CUST_03095,20.1,66.04,month-to-month,2,direct_debit,1,1
CUST_03096,67.9,52.27,month-to-month,4,credit_card,0,1
CUST_03097,1.9,15.89,two-year,2,paypal,1,0
CUST_03098,0.2,87.8,month-to-month,1,credit_card,0,1
CUST_03099,10.2,33.1,month-to-month,3,direct_debit,0,1
CUST_03100,1.7,39.93,month-to-month,1,credit_card,1,1
CUST_03101,24.8,53.37,one-year,3,paypal,1,0
CUST_03102,44.3,88.33,one-year,4,direct_debit,0,1
CUST_03103,10.2,75.46,one-year,4,credit_card,0,1
CUST_03104,5.4,56.84,month-to-month,1,paypal,1,0
CUST_03105,10.3,66.17,month-to-month,4,credit_card,1,0
CUST_03106,23.1,47.99,month-to-month,0,direct_debit,0,0
CUST_03107,0.2,62.79,month-to-month,0,paypal,0,0
CUST_03108,16.0,61.47,two-year,0,direct_debit,1,1
CUST_03109,17.1,79.38,month-to-month,1,paypal,0,0
CUST_03110,18.3,79.34,month-to-month,4,paypal,1,1
CUST_03111,5.0,69.88,month-to-month,1,paypal,1,1
CUST_03112,22.5,52.75,one-year,2,credit_card,1,1
CUST_03113,1.7,74.84,month-to-month,1,credit_card,1,1
CUST_03114,4.0,58.16,month-to-month,4,direct_debit,1,1
CUST_03115,37.8,38.36,one-year,1,direct_debit,1,1
CUST_03116,24.2,51.93,month-to-month,2,direct_debit,1,1
CUST_03117,0.2,61.69,one-year,2,credit_card,0,1
CUST_03118,5.1,78.2,month-to-month,2,paypal,0,0
CUST_03119,4.3,56.33,one-year,2,paypal,0,1
CUST_03120,5.7,35.82,month-to-month,2,credit_card,1,0
CUST_03121,5.1,61.13,month-to-month,1,credit_card,0,1
CUST_03122,1.2,62.27,two-year,2,credit_card,0,0
CUST_03123,11.1,63.72,month-to-month,3,credit_card,0,0
CUST_03124,23.8,78.4,month-to-month,0,direct_debit,1,0
CUST_03125,16.8,80.38,month-to-month,4,paypal,1,1
CUST_03126,20.1,48.12,one-year,4,credit_card,1,1
CUST_03127,1.5,47.68,month-to-month,4,direct_debit,0,1
CUST_03128,54.5,39.2,two-year,1,direct_debit,0,1
CUST_03129,32.8,73.98,two-year,5,credit_card,0,1
CUST_03130,29.4,88.98,one-year,2,direct_debit,0,0
CUST_03131,31.2,53.7,month-to-month,4,direct_debit,0,1
CUST_03132,48.6,55.17,month-to-month,2,paypal,0,1
CUST_03133,14.1,89.34,one-year,1,direct_debit,0,1
CUST_03134,4.0,70.11,month-to-month,2,direct_debit,0,1
CUST_03135,17.3,68.72,month-to-month,3,credit_card,0,0
CUST_03136,24.4,36.18,month-to-month,3,credit_card,0,0
CUST_03137,24.1,73.57,month-to-month,1,credit_card,0,1
CUST_03138,13.3,41.42,month-to-month,4,credit_card,0,1
CUST_03139,1.3,37.32,month-to-month,1,credit_card,0,0
CUST_03140,8.3,53.06,one-year,3,credit_card,0,1
CUST_03141,45.6,48.28,month-to-month,6,direct_debit,0,1
CUST_03142,15.8,55.57,month-to-month,0,direct_debit,1,0
CUST_03143,13.9,31.18,month-to-month,3,credit_card,0,1
CUST_03144,5.6,79.18,month-to-month,3,credit_card,0,1
CUST_03145,8.3,82.55,month-to-month,2,direct_debit,1,1
CUST_03146,40.6,21.05,one-year,0,credit_card,0,0
CUST_03147,19.8,79.57,two-year,4,credit_card,0,1
CUST_03148,27.9,43.79,month-to-month,5,direct_debit,0,1
CUST_03149,10.9,77.14,month-to-month,0,credit_card,0,0
CUST_03150,17.9,58.63,month-to-month,2,credit_card,0,0
CUST_03151,5.1,60.58,two-year,3,credit_card,0,1
CUST_03152,22.0,56.3,one-year,0,credit_card,1,1
CUST_03153,10.0,84.24,two-year,0,paypal,0,0
CUST_03154,10.5,35.21,month-to-month,0,credit_card,1,1
CUST_03155,18.9,72.16,two-year,1,direct_debit,1,1
CUST_03156,49.6,82.03,month-to-month,2,direct_debit,1,0
CUST_03157,1.2,74.33,month-to-month,2,credit_card,1,1
CUST_03158,31.3,106.49,two-year,2,credit_card,0,1
CUST_03159,6.2,49.42,two-year,2,paypal,1,1
CUST_03160,10.6,79.15,month-to-month,1,paypal,0,1
CUST_03161,0.4,57.88,month-to-month,2,credit_card,1,0
CUST_03162,6.4,84.67,month-to-month,2,credit_card,0,0
CUST_03163,12.6,59.85,month-to-month,2,direct_debit,0,0
CUST_03164,1.0,52.24,month-to-month,0,credit_card,1,0
CUST_03165,12.2,86.12,two-year,2,credit_card,0,0
CUST_03166,47.1,50.17,one-year,2,credit_card,0,1
CUST_03167,2.0,31.75,one-year,3,credit_card,0,1
CUST_03168,26.0,49.66,one-year,1,credit_card,1,0
CUST_03169,9.5,72.38,month-to-month,3,direct_debit,0,1
CUST_03170,19.2,87.84,one-year,2,direct_debit,0,1
CUST_03171,5.4,62.22,month-to-month,2,direct_debit,1,1
CUST_03172,3.1,86.36,month-to-month,3,credit_card,0,1
CUST_03173,3.1,32.84,month-to-month,0,credit_card,0,1
CUST_03174,1.3,51.13,month-to-month,1,direct_debit,1,0
CUST_03175,3.7,54.23,one-year,1,credit_card,0,1
CUST_03176,19.6,57.71,two-year,1,credit_card,0,0
CUST_03177,38.4,61.68,month-to-month,2,credit_card,0,1
CUST_03178,30.3,73.82,one-year,2,credit_card,0,1
CUST_03179,20.8,51.1,month-to-month,6,paypal,0,1
CUST_03180,2.1,62.78,one-year,1,direct_debit,0,1
CUST_03181,6.1,59.1,month-to-month,3,credit_card,0,0
CUST_03182,6.7,41.48,month-to-month,2,direct_debit,0,1
CUST_03183,5.2,57.73,month-to-month,2,credit_card,0,1
CUST_03184,13.0,57.13,one-year,1,credit_card,1,1
CUST_03185,13.8,56.7,month-to-month,1,credit_card,1,1
CUST_03186,7.9,60.64,two-year,1,direct_debit,0,1
CUST_03187,7.9,61.51,month-to-month,3,credit_card,0,1
CUST_03188,31.7,51.35,two-year,0,credit_card,1,1
CUST_03189,28.0,85.45,one-year,3,credit_card,0,0
CUST_03190,6.6,36.61,month-to-month,3,credit_card,1,0
CUST_03191,44.1,45.58,month-to-month,2,direct_debit,0,1
CUST_03192,55.0,115.6,one-year,3,paypal,1,1
CUST_03193,7.1,39.24,one-year,2,direct_debit,0,0
CUST_03194,7.9,32.92,one-year,0,direct_debit,0,0
CUST_03195,12.7,74.69,month-to-month,2,paypal,1,1
CUST_03196,51.0,18.46,month-to-month,2,credit_card,1,1
CUST_03197,37.6,55.29,two-year,0,credit_card,0,1
CUST_03198,1.9,102.92,month-to-month,1,credit_card,1,1
CUST_03199,9.0,29.1,month-to-month,1,credit_card,0,1
CUST_03200,14.5,20.36,month-to-month,0,credit_card,0,1
CUST_03201,12.6,30.02,one-year,3,credit_card,0,0
CUST_03202,3.9,77.97,one-year,1,credit_card,0,1
CUST_03203,35.2,82.5,month-to-month,2,direct_debit,1,1
CUST_03204,20.3,49.75,month-to-month,3,paypal,0,1
CUST_03205,32.8,73.66,month-to-month,3,credit_card,0,0
CUST_03206,35.2,87.81,month-to-month,1,credit_card,0,1
CUST_03207,24.8,95.75,month-to-month,1,direct_debit,0,1
CUST_03208,10.4,55.07,two-year,1,credit_card,0,1
CUST_03209,17.0,13.97,month-to-month,2,credit_card,0,1
CUST_03210,3.1,43.58,month-to-month,0,credit_card,1,1
CUST_03211,20.2,51.46,two-year,0,direct_debit,0,1
CUST_03212,3.6,54.82,month-to-month,0,paypal,0,1
CUST_03213,21.3,56.24,month-to-month,2,direct_debit,0,0
CUST_03214,4.7,82.38,month-to-month,1,credit_card,0,1
CUST_03215,2.3,85.49,month-to-month,2,credit_card,0,1
CUST_03216,3.3,56.57,two-year,1,credit_card,0,1
CUST_03217,0.0,81.97,month-to-month,3,paypal,0,1
CUST_03218,22.8,67.15,month-to-month,3,direct_debit,1,0
CUST_03219,23.7,61.29,one-year,1,credit_card,0,0
CUST_03220,13.0,78.13,two-year,3,direct_debit,1,0
CUST_03221,3.2,61.45,month-to-month,2,credit_card,0,1
CUST_03222,1.6,101.16,month-to-month,1,paypal,0,1
CUST_03223,0.3,31.23,two-year,1,paypal,0,1
CUST_03224,3.3,49.7,month-to-month,0,credit_card,0,1
CUST_03225,39.9,57.47,one-year,4,direct_debit,0,1
CUST_03226,5.0,68.79,one-year,3,direct_debit,1,1
CUST_03227,7.9,85.36,one-year,1,credit_card,0,1
CUST_03228,2.0,59.51,month-to-month,3,direct_debit,0,1
CUST_03229,4.5,31.56,month-to-month,1,direct_debit,0,0
CUST_03230,13.2,76.85,one-year,2,credit_card,0,1
CUST_03231,16.8,75.1,month-to-month,0,direct_debit,0,1
CUST_03232,5.1,21.16,month-to-month,2,direct_debit,1,1
CUST_03233,1.1,59.92,month-to-month,3,credit_card,0,0
CUST_03234,8.9,28.2,month-to-month,0,credit_card,1,0
CUST_03235,4.8,46.71,two-year,4,direct_debit,0,1
CUST_03236,4.5,41.94,month-to-month,0,credit_card,0,1
CUST_03237,57.9,76.19,two-year,5,paypal,0,0
CUST_03238,17.2,62.34,month-to-month,3,credit_card,0,1
CUST_03239,14.7,34.29,month-to-month,3,credit_card,0,0
CUST_03240,9.7,77.6,month-to-month,5,credit_card,0,1
CUST_03241,10.1,31.32,one-year,0,direct_debit,0,1
CUST_03242,14.0,66.6,one-year,2,direct_debit,1,0
CUST_03243,21.5,43.72,month-to-month,0,credit_card,0,1
CUST_03244,21.8,52.69,two-year,0,credit_card,1,1
CUST_03245,3.4,70.09,month-to-month,2,paypal,0,1
CUST_03246,12.5,70.43,one-year,3,credit_card,1,0
CUST_03247,9.6,86.74,two-year,2,credit_card,0,1
CUST_03248,36.8,58.35,two-year,1,credit_card,0,1
CUST_03249,18.0,66.13,two-year,4,credit_card,1,1
CUST_03250,13.7,51.25,month-to-month,2,credit_card,0,0
CUST_03251,2.2,63.64,month-to-month,3,credit_card,0,1
CUST_03252,16.7,68.79,month-to-month,2,credit_card,0,1
CUST_03253,2.2,58.03,month-to-month,3,paypal,0,1
CUST_03254,7.4,23.92,one-year,1,credit_card,1,0
CUST_03255,2.8,66.63,month-to-month,2,direct_debit,1,0
CUST_03256,21.2,67.29,one-year,5,direct_debit,1,1
CUST_03257,4.2,46.4,month-to-month,3,credit_card,1,0
CUST_03258,9.0,34.31,month-to-month,2,direct_debit,0,1
CUST_03259,40.7,89.52,one-year,0,credit_card,0,1
CUST_03260,4.1,69.83,month-to-month,0,credit_card,1,0
CUST_03261,12.8,55.42,one-year,1,paypal,0,1
CUST_03262,9.8,37.26,month-to-month,1,direct_debit,0,1
CUST_03263,0.3,43.56,one-year,4,paypal,0,0
CUST_03264,28.3,86.05,month-to-month,1,paypal,1,1
CUST_03265,1.3,62.75,month-to-month,3,credit_card,0,1
CUST_03266,11.6,48.99,one-year,4,credit_card,1,0
CUST_03267,14.8,70.19,two-year,0,credit_card,0,1
CUST_03268,17.8,43.71,month-to-month,2,paypal,0,1
CUST_03269,21.0,90.02,month-to-month,5,paypal,1,1
CUST_03270,5.3,87.06,month-to-month,3,direct_debit,1,1
CUST_03271,0.2,50.67,month-to-month,1,credit_card,0,0
CUST_03272,23.1,47.43,one-year,2,credit_card,0,1
CUST_03273,13.8,10.0,one-year,1,paypal,0,0
CUST_03274,32.6,30.37,month-to-month,1,paypal,1,0
CUST_03275,31.0,33.21,month-to-month,0,credit_card,0,1
CUST_03276,33.4,62.7,one-year,2,credit_card,0,1
CUST_03277,11.9,53.48,month-to-month,3,credit_card,1,0
CUST_03278,7.3,33.09,one-year,2,credit_card,0,0
CUST_03279,28.2,54.38,month-to-month,0,paypal,0,1
CUST_03280,10.8,70.11,one-year,1,direct_debit,1,1
CUST_03281,3.6,70.56,month-to-month,1,direct_debit,1,1
CUST_03282,34.8,22.01,one-year,2,credit_card,1,1
CUST_03283,38.6,57.43,month-to-month,2,credit_card,0,1
CUST_03284,11.3,32.33,month-to-month,3,credit_card,1,0
CUST_03285,1.4,78.03,one-year,4,direct_debit,1,1
CUST_03286,8.8,75.68,month-to-month,2,direct_debit,0,0
CUST_03287,29.3,42.04,month-to-month,0,credit_card,0,0
CUST_03288,41.8,44.68,month-to-month,0,credit_card,0,1
CUST_03289,4.1,50.77,month-to-month,3,credit_card,1,1
CUST_03290,1.2,14.94,two-year,2,credit_card,1,0
CUST_03291,37.8,66.72,one-year,1,direct_debit,1,0
CUST_03292,8.9,54.54,month-to-month,5,direct_debit,0,0
CUST_03293,14.0,79.4,one-year,1,credit_card,0,1
CUST_03294,62.0,38.03,month-to-month,2,paypal,0,1
CUST_03295,1.2,47.62,two-year,1,direct_debit,1,0
CUST_03296,18.8,29.87,month-to-month,3,credit_card,0,1
CUST_03297,1.4,39.91,month-to-month,3,credit_card,0,0
CUST_03298,8.5,36.36,month-to-month,3,paypal,0,1
CUST_03299,29.3,79.92,month-to-month,3,direct_debit,0,0
CUST_03300,10.2,46.03,month-to-month,1,credit_card,0,1
CUST_03301,72.0,62.48,month-to-month,3,direct_debit,1,0
CUST_03302,14.7,52.38,one-year,5,credit_card,0,1
CUST_03303,7.0,34.61,month-to-month,1,paypal,0,0
CUST_03304,4.5,56.63,two-year,1,paypal,0,1
CUST_03305,7.8,71.98,month-to-month,3,direct_debit,0,1
CUST_03306,8.4,35.84,one-year,6,direct_debit,1,1
CUST_03307,1.3,76.18,two-year,3,credit_card,0,0
CUST_03308,8.3,43.01,one-year,5,direct_debit,0,1
CUST_03309,11.2,50.34,two-year,0,direct_debit,1,0
CUST_03310,23.1,70.61,one-year,2,direct_debit,0,1
CUST_03311,19.2,46.73,month-to-month,3,direct_debit,1,1
CUST_03312,22.2,60.75,one-year,1,paypal,0,1
CUST_03313,0.2,53.71,month-to-month,3,credit_card,0,1
CUST_03314,4.4,62.59,month-to-month,3,credit_card,0,0
CUST_03315,19.5,12.39,month-to-month,2,direct_debit,0,1
CUST_03316,11.9,23.41,one-year,1,paypal,1,0
CUST_03317,0.1,72.32,month-to-month,1,paypal,1,0
CUST_03318,29.4,80.74,month-to-month,4,direct_debit,0,0
CUST_03319,26.7,41.79,month-to-month,4,paypal,0,0
CUST_03320,14.3,55.12,two-year,3,direct_debit,1,1
CUST_03321,1.2,65.89,month-to-month,2,credit_card,0,1
CUST_03322,26.2,73.86,month-to-month,6,direct_debit,0,1
CUST_03323,15.8,19.45,month-to-month,1,credit_card,0,1
CUST_03324,27.4,42.28,two-year,4,credit_card,0,0
CUST_03325,25.1,53.35,two-year,2,credit_card,0,0
CUST_03326,29.2,74.06,one-year,4,credit_card,0,1
CUST_03327,13.1,109.97,two-year,1,credit_card,0,1
CUST_03328,2.7,55.44,month-to-month,0,credit_card,1,1
CUST_03329,20.0,31.86,two-year,0,credit_card,0,1
CUST_03330,17.4,68.05,month-to-month,1,credit_card,0,1
CUST_03331,24.4,86.42,month-to-month,3,direct_debit,0,1
CUST_03332,3.4,62.16,month-to-month,1,direct_debit,1,1
CUST_03333,3.9,41.87,month-to-month,3,paypal,0,1
CUST_03334,39.8,79.16,one-year,1,paypal,0,0
CUST_03335,25.0,73.27,month-to-month,3,credit_card,1,0
CUST_03336,43.0,39.48,two-year,1,direct_debit,0,0
CUST_03337,25.6,67.63,month-to-month,4,credit_card,0,1
CUST_03338,16.4,79.95,month-to-month,1,credit_card,1,0
CUST_03339,19.1,83.64,month-to-month,6,direct_debit,0,1
CUST_03340,39.6,58.67,one-year,6,direct_debit,0,0
CUST_03341,15.6,52.84,one-year,3,paypal,0,1
CUST_03342,18.0,84.55,month-to-month,1,direct_debit,1,1
CUST_03343,3.1,35.8,month-to-month,1,credit_card,0,1
CUST_03344,11.6,68.77,month-to-month,2,paypal,1,1
CUST_03345,22.7,32.6,one-year,2,direct_debit,1,1
CUST_03346,5.7,81.31,two-year,0,paypal,0,0
CUST_03347,4.1,54.84,month-to-month,2,direct_debit,1,1
CUST_03348,6.8,85.37,two-year,1,credit_card,0,1
CUST_03349,5.0,69.83,month-to-month,5,credit_card,0,1
CUST_03350,4.4,35.54,month-to-month,1,credit_card,0,1
CUST_03351,10.0,88.49,two-year,1,credit_card,0,0
CUST_03352,42.9,91.02,month-to-month,2,credit_card,0,1
CUST_03353,12.7,77.65,month-to-month,0,direct_debit,0,0
CUST_03354,3.7,44.77,month-to-month,1,paypal,0,1
CUST_03355,1.4,53.88,month-to-month,2,paypal,0,0
CUST_03356,21.4,62.91,one-year,1,direct_debit,1,1
CUST_03357,8.7,45.93,one-year,3,credit_card,0,0
CUST_03358,31.1,93.85,two-year,0,credit_card,1,1
CUST_03359,19.4,62.89,month-to-month,1,direct_debit,1,0
CUST_03360,28.6,10.0,month-to-month,0,credit_card,0,1
CUST_03361,5.7,66.79,month-to-month,4,paypal,0,1
CUST_03362,21.2,53.04,month-to-month,2,paypal,0,1
CUST_03363,5.5,58.5,two-year,1,credit_card,1,0
CUST_03364,50.4,52.63,one-year,3,direct_debit,0,1
CUST_03365,18.2,76.14,month-to-month,2,credit_card,0,1
CUST_03366,7.1,82.39,two-year,1,direct_debit,0,0
CUST_03367,5.7,65.66,one-year,3,credit_card,0,0
CUST_03368,3.8,53.21,month-to-month,2,credit_card,0,0
CUST_03369,21.4,59.17,one-year,2,direct_debit,0,1
CUST_03370,4.4,60.39,month-to-month,0,direct_debit,0,1
CUST_03371,16.3,43.95,month-to-month,7,direct_debit,1,1
CUST_03372,5.5,71.58,month-to-month,3,direct_debit,1,0
CUST_03373,19.5,69.2,month-to-month,4,direct_debit,0,0
CUST_03374,30.4,90.81,month-to-month,2,direct_debit,1,0
CUST_03375,27.1,85.11,month-to-month,1,paypal,1,0
CUST_03376,25.8,46.29,month-to-month,3,paypal,0,0
CUST_03377,3.7,76.41,one-year,0,direct_debit,0,0
CUST_03378,1.7,40.98,two-year,1,direct_debit,1,1
CUST_03379,21.6,73.92,one-year,0,direct_debit,0,0
CUST_03380,8.3,49.67,month-to-month,2,credit_card,1,0
CUST_03381,10.2,39.53,month-to-month,2,credit_card,0,1
CUST_03382,0.6,65.6,month-to-month,2,paypal,0,1
CUST_03383,5.4,10.0,month-to-month,1,paypal,0,1
CUST_03384,0.6,24.98,month-to-month,1,direct_debit,0,0
CUST_03385,38.0,56.45,one-year,1,credit_card,0,0
CUST_03386,5.0,61.65,one-year,1,credit_card,0,1
CUST_03387,14.7,52.61,one-year,1,credit_card,0,0
CUST_03388,0.7,28.41,month-to-month,0,credit_card,0,1
CUST_03389,19.8,43.64,month-to-month,2,direct_debit,0,0
CUST_03390,7.0,67.82,one-year,3,paypal,1,0
CUST_03391,41.1,71.64,month-to-month,2,credit_card,0,0
CUST_03392,39.4,59.68,month-to-month,4,direct_debit,1,1
CUST_03393,7.1,83.14,month-to-month,4,credit_card,1,0
CUST_03394,41.6,67.95,month-to-month,6,paypal,0,1
CUST_03395,72.0,45.05,month-to-month,0,paypal,0,1
CUST_03396,31.4,54.39,one-year,0,credit_card,1,1
CUST_03397,33.5,31.94,two-year,2,paypal,1,0
CUST_03398,5.2,57.84,month-to-month,2,direct_debit,0,0
CUST_03399,15.5,82.24,month-to-month,4,credit_card,1,1
CUST_03400,1.3,73.71,one-year,2,direct_debit,0,0
CUST_03401,1.8,88.04,month-to-month,1,credit_card,0,1
CUST_03402,72.0,53.94,month-to-month,1,direct_debit,0,1
CUST_03403,7.1,86.92,month-to-month,6,paypal,0,1
CUST_03404,24.8,56.13,month-to-month,3,direct_debit,1,1
CUST_03405,29.6,89.43,one-year,0,credit_card,1,0
CUST_03406,35.1,59.56,one-year,2,credit_card,0,0
CUST_03407,72.0,74.14,month-to-month,4,credit_card,0,1
CUST_03408,5.0,89.5,month-to-month,1,credit_card,0,0
CUST_03409,0.7,56.13,month-to-month,2,credit_card,0,1
CUST_03410,9.5,64.37,month-to-month,0,direct_debit,0,1
CUST_03411,2.5,85.78,two-year,0,direct_debit,0,1
CUST_03412,0.4,57.34,one-year,2,direct_debit,0,0
CUST_03413,8.0,33.58,month-to-month,1,credit_card,0,0
CUST_03414,27.6,102.86,one-year,2,credit_card,1,1
CUST_03415,15.0,50.6,one-year,3,credit_card,1,1
CUST_03416,6.8,63.18,one-year,3,credit_card,0,1
CUST_03417,19.1,83.12,month-to-month,3,credit_card,0,1
CUST_03418,4.8,47.83,month-to-month,1,credit_card,0,1
CUST_03419,0.3,39.84,one-year,1,direct_debit,0,1
CUST_03420,26.0,65.07,month-to-month,1,paypal,1,0
CUST_03421,17.6,24.14,two-year,0,direct_debit,0,0
CUST_03422,25.9,54.24,one-year,5,direct_debit,0,1
CUST_03423,0.7,64.9,two-year,2,credit_card,0,1
CUST_03424,32.7,54.6,month-to-month,2,paypal,1,1
CUST_03425,17.4,29.13,two-year,2,credit_card,0,0
CUST_03426,14.9,91.88,month-to-month,2,credit_card,0,1
CUST_03427,17.6,62.07,two-year,0,credit_card,1,1
CUST_03428,36.0,88.62,month-to-month,2,credit_card,0,1
CUST_03429,15.9,54.8,month-to-month,1,direct_debit,0,0
CUST_03430,15.7,42.4,one-year,0,paypal,0,0
CUST_03431,72.0,65.38,month-to-month,4,direct_debit,1,1
CUST_03432,25.4,55.68,month-to-month,3,credit_card,1,1
CUST_03433,10.5,36.44,two-year,2,direct_debit,0,0
CUST_03434,22.1,89.4,month-to-month,5,direct_debit,0,0
CUST_03435,8.9,47.55,one-year,4,paypal,0,1
CUST_03436,4.7,23.19,month-to-month,3,direct_debit,0,1
CUST_03437,16.4,86.56,one-year,2,direct_debit,0,1
CUST_03438,47.4,49.91,one-year,1,direct_debit,0,1
CUST_03439,47.6,47.84,month-to-month,1,direct_debit,0,1
CUST_03440,7.5,24.69,month-to-month,1,credit_card,1,1
CUST_03441,13.5,94.82,month-to-month,3,credit_card,0,1
CUST_03442,4.3,34.21,month-to-month,4,direct_debit,0,1
CUST_03443,72.0,61.17,month-to-month,1,paypal,0,1
CUST_03444,71.5,78.25,one-year,3,credit_card,0,1
CUST_03445,18.9,68.43,month-to-month,6,paypal,0,1
CUST_03446,29.4,58.81,month-to-month,1,credit_card,0,0
CUST_03447,22.6,25.97,one-year,1,credit_card,1,1
CUST_03448,16.2,43.81,month-to-month,2,credit_card,1,0
CUST_03449,1.0,63.76,month-to-month,1,paypal,0,0
CUST_03450,10.9,44.26,month-to-month,4,credit_card,0,1
CUST_03451,20.2,64.07,month-to-month,1,direct_debit,0,1
CUST_03452,20.4,73.63,one-year,1,credit_card,1,1
CUST_03453,8.4,79.25,one-year,2,direct_debit,0,0
CUST_03454,51.2,35.48,month-to-month,3,paypal,0,1
CUST_03455,3.3,103.93,month-to-month,2,credit_card,1,1
CUST_03456,12.5,75.35,month-to-month,2,paypal,1,0
CUST_03457,21.1,59.97,month-to-month,1,paypal,1,0
CUST_03458,21.5,81.79,two-year,1,credit_card,1,1
CUST_03459,18.8,107.31,month-to-month,0,direct_debit,0,0
CUST_03460,5.8,31.23,month-to-month,1,credit_card,1,1
CUST_03461,3.1,55.49,month-to-month,3,credit_card,0,0
CUST_03462,18.2,12.43,one-year,0,direct_debit,1,1
CUST_03463,16.5,63.85,one-year,2,direct_debit,0,0
CUST_03464,3.6,67.31,one-year,3,credit_card,0,1
CUST_03465,22.0,59.22,two-year,4,credit_card,0,0
CUST_03466,10.9,46.91,month-to-month,5,paypal,0,1
CUST_03467,19.8,19.01,month-to-month,0,direct_debit,0,0
CUST_03468,32.7,67.47,month-to-month,2,credit_card,0,1
CUST_03469,3.3,89.11,one-year,2,direct_debit,0,1
CUST_03470,0.3,48.18,one-year,1,credit_card,0,1
CUST_03471,27.2,68.8,month-to-month,0,credit_card,0,1
CUST_03472,16.9,28.64,one-year,1,direct_debit,0,0
CUST_03473,21.6,69.14,one-year,3,direct_debit,0,0
CUST_03474,32.8,52.13,two-year,1,credit_card,1,0
CUST_03475,29.2,44.75,month-to-month,1,direct_debit,0,0
CUST_03476,58.4,44.79,one-year,1,credit_card,0,1
CUST_03477,13.8,52.13,month-to-month,2,direct_debit,0,1
CUST_03478,12.1,67.65,one-year,3,credit_card,1,1
CUST_03479,9.3,33.76,two-year,1,credit_card,0,0
CUST_03480,3.0,52.06,month-to-month,2,credit_card,0,0
CUST_03481,15.3,59.17,one-year,1,direct_debit,1,1
CUST_03482,5.8,38.02,one-year,1,credit_card,1,1
CUST_03483,45.8,95.93,month-to-month,1,credit_card,1,1
CUST_03484,15.8,42.93,month-to-month,3,credit_card,0,1
CUST_03485,16.2,46.61,month-to-month,0,direct_debit,1,0
CUST_03486,7.9,40.43,two-year,0,credit_card,0,1
CUST_03487,1.0,95.97,one-year,1,direct_debit,1,0
CUST_03488,0.6,71.06,month-to-month,0,credit_card,1,0
CUST_03489,9.9,41.27,month-to-month,1,direct_debit,1,0
CUST_03490,1.6,82.12,month-to-month,3,paypal,0,0
CUST_03491,16.8,64.01,month-to-month,3,direct_debit,1,1
CUST_03492,38.3,65.15,month-to-month,2,direct_debit,0,0
CUST_03493,38.6,53.11,month-to-month,2,direct_debit,0,1
CUST_03494,19.4,45.01,month-to-month,3,paypal,0,0
CUST_03495,4.3,66.76,month-to-month,1,credit_card,0,1
CUST_03496,35.8,49.1,one-year,3,paypal,0,1
CUST_03497,39.1,96.34,two-year,0,paypal,0,1
CUST_03498,3.9,34.61,one-year,2,credit_card,0,1
CUST_03499,24.1,90.72,one-year,1,credit_card,0,0
CUST_03500,6.1,57.77,month-to-month,0,paypal,1,0
CUST_03501,29.2,65.98,month-to-month,1,direct_debit,1,1
CUST_03502,72.0,76.66,month-to-month,1,credit_card,0,1
CUST_03503,0.5,47.4,one-year,2,direct_debit,1,0
CUST_03504,41.0,77.28,two-year,3,credit_card,0,1
CUST_03505,17.5,10.0,one-year,4,credit_card,1,0
CUST_03506,65.3,45.6,two-year,3,direct_debit,0,1
CUST_03507,11.3,41.52,one-year,1,direct_debit,1,0
CUST_03508,33.8,34.93,month-to-month,3,paypal,1,0
CUST_03509,1.2,55.7,month-to-month,2,direct_debit,0,1
CUST_03510,7.4,67.71,month-to-month,0,paypal,0,1
CUST_03511,1.2,74.05,month-to-month,2,credit_card,0,0
CUST_03512,66.6,64.82,one-year,2,direct_debit,0,0
CUST_03513,30.6,46.69,month-to-month,1,credit_card,0,0
CUST_03514,34.5,67.38,month-to-month,4,credit_card,0,1
CUST_03515,50.0,62.49,month-to-month,1,paypal,0,1
CUST_03516,1.6,78.72,month-to-month,2,credit_card,0,1
CUST_03517,8.8,75.54,month-to-month,1,paypal,1,1
CUST_03518,1.3,60.61,month-to-month,3,credit_card,1,0
CUST_03519,4.3,42.05,month-to-month,2,credit_card,0,1
CUST_03520,4.7,46.94,one-year,1,credit_card,0,0
CUST_03521,11.4,49.0,month-to-month,1,direct_debit,0,0
CUST_03522,5.6,53.69,one-year,3,credit_card,0,0
CUST_03523,1.9,65.36,two-year,1,direct_debit,0,1
CUST_03524,3.3,74.3,two-year,2,direct_debit,1,1
CUST_03525,2.9,58.98,two-year,1,credit_card,1,0
CUST_03526,65.1,60.32,month-to-month,2,direct_debit,0,1
CUST_03527,25.6,62.87,month-to-month,3,credit_card,0,0
